userID,sessionID,actionTakenNumeric,durationMSEC,timelineMSEC,idleTime,X,Y,reldist,totaldist
ID01,ID01_Session03,0,109,1610469,23296,15,64,812.97,1528.80
ID01,ID01_Session03,0,93,1613235,2657,910,641,1064.87,1329.14
ID01,ID01_Session03,0,62,1614094,766,928,694,55.97,62.16
ID01,ID01_Session03,0,94,1615672,1516,1224,638,301.25,486.25
ID01,ID01_Session03,1,8453,1616516,750,1169,664,59.03,80.65
ID01,ID01_Session03,0,62,1624969,0,1025,732,140.94,946.15
ID01,ID01_Session03,1,359,1646812,21781,571,677,457.32,2088.43
ID01,ID01_Session03,0,110,1647843,672,417,589,177.37,187.69
ID01,ID01_Session03,1,27343,1657390,9437,615,772,269.62,1591.82
ID01,ID01_Session03,0,78,1684733,0,487,124,665.99,974.11
ID01,ID01_Session03,0,125,1692514,7703,66,635,662.09,2091.56
ID01,ID01_Session03,1,5765,1695624,2985,140,594,84.60,104.61
ID01,ID01_Session03,0,735,1701389,0,188,750,163.22,791.19
ID01,ID01_Session03,0,46,1702327,203,469,765,8.06,9.83
ID01,ID01_Session03,0,78,1728154,25781,12,59,841.00,1309.68
ID01,ID01_Session03,1,34734,1732435,4203,701,393,765.69,1277.37
ID01,ID01_Session04,0,109,1125,969,1211,441,429.21,539.32
ID01,ID01_Session04,1,5233,2015,781,1210,440,2.24,5.00
ID01,ID01_Session04,0,141,7248,0,112,663,941.17,3396.33
ID01,ID01_Session04,1,7107,11685,4296,115,653,10.77,16.65
ID01,ID01_Session04,0,172,18792,0,497,719,390.24,467.82
ID01,ID01_Session04,1,25868,29352,10388,108,636,397.76,472.94
ID01,ID01_Session04,0,203,55220,0,421,559,301.53,2214.92
ID01,ID01_Session04,1,624,61078,5655,421,556,3.00,3.00
ID01,ID01_Session04,0,641,64389,2687,386,512,56.22,85.46
ID01,ID01_Session04,0,125,65217,187,496,542,31.89,34.26
ID01,ID01_Session04,0,485,70481,5139,413,587,94.41,272.06
ID01,ID01_Session04,0,156,71387,421,428,590,4.00,4.00
ID01,ID01_Session04,1,24650,73855,2312,428,575,15.00,19.00
ID01,ID01_Session04,0,749,103957,5452,451,487,41.73,44.22
ID01,ID01_Session04,0,140,104863,157,535,497,18.03,18.88
ID01,ID01_Session04,1,10950,110736,5733,582,509,48.51,587.22
ID01,ID01_Session04,1,50851,130824,9138,580,494,15.13,19.00
ID01,ID01_Session04,0,1109,186956,5281,430,406,239.17,904.99
ID01,ID01_Session04,0,125,188237,172,785,409,25.00,25.00
ID01,ID01_Session04,1,27872,201064,12702,710,405,75.11,86.22
ID01,ID01_Session04,0,125,228936,0,609,513,147.87,891.00
ID01,ID01_Session04,1,4547,237122,8061,610,469,44.01,72.26
ID01,ID01_Session04,1,15905,285758,44089,612,422,47.04,47.12
ID01,ID01_Session04,1,10124,318926,17263,533,494,7.00,7.00
ID01,ID01_Session04,0,125,329050,0,246,591,353.35,390.91
ID01,ID01_Session04,0,172,369249,40074,28,55,578.64,2016.20
ID01,ID01_Session04,0,172,373718,4297,11,420,365.40,995.50
ID01,ID01_Session04,1,10280,374374,484,11,420,0.00,0.00
ID01,ID01_Session04,0,156,384654,0,506,488,496.81,695.92
ID01,ID01_Session04,0,156,395341,10531,577,493,71.18,71.53
ID01,ID01_Session04,1,20763,400887,5390,618,437,69.40,84.21
ID01,ID01_Session04,1,37904,443742,22092,710,379,108.76,134.58
ID01,ID01_Session04,0,172,483911,2265,424,433,288.29,1772.40
ID01,ID01_Session04,1,36326,505317,21234,485,431,61.03,244.02
ID01,ID01_Session04,1,19999,542112,469,479,432,0.00,0.00
ID01,ID01_Session04,0,172,571017,8906,452,748,318.15,749.23
ID01,ID01_Session04,1,6109,573126,1937,436,732,22.63,30.24
ID01,ID01_Session04,0,110,579235,0,20,67,815.67,939.14
ID01,ID01_Session04,0,110,581719,2374,43,421,354.75,1228.16
ID01,ID01_Session04,0,109,600453,18624,694,595,673.85,744.58
ID01,ID01_Session04,1,3016,603843,3281,371,595,323.00,358.22
ID01,ID01_Session04,0,125,606859,0,485,117,482.19,585.99
ID01,ID01_Session04,0,141,609046,2062,86,514,562.86,694.68
ID01,ID01_Session04,1,3360,609624,437,194,539,110.86,116.00
ID01,ID01_Session04,0,125,612984,0,1010,640,822.23,955.18
ID01,ID01_Session04,0,125,613718,609,937,685,85.76,90.96
ID01,ID01_Session04,0,109,614156,313,937,673,10.05,11.00
ID01,ID01_Session04,0,157,621233,6968,83,641,854.60,1178.47
ID01,ID01_Session04,0,125,645404,24014,331,687,252.23,1054.68
ID01,ID01_Session04,0,141,698261,52732,507,687,176.00,889.67
ID01,ID01_Session04,1,55576,726057,27655,507,676,11.00,17.00
ID01,ID01_Session04,1,11687,794164,12531,491,647,0.00,0.00
ID01,ID01_Session04,0,157,805851,0,16,54,744.20,1121.09
ID01,ID01_Session04,0,125,819226,13218,639,444,735.00,1431.24
ID01,ID01_Session04,2,2250,840601,21250,371,436,-1.00,-1.00
ID01,ID01_Session04,0,94,1290829,0,23,61,453.48,545.59
ID01,ID01_Session04,0,172,1293751,2828,976,319,987.31,1466.28
ID01,ID01_Session04,1,13765,1300923,7000,354,648,703.65,896.60
ID01,ID01_Session04,0,141,1314688,0,834,747,490.10,570.08
ID01,ID01_Session04,1,2860,1318766,3937,520,589,351.51,380.00
ID01,ID01_Session04,0,844,1325141,3515,474,577,47.54,61.24
ID01,ID01_Session04,0,156,1326266,281,647,585,23.77,24.95
ID01,ID01_Session04,1,23219,1453061,126639,664,583,17.12,21.36
ID01,ID01_Session04,0,125,1476280,0,32,54,817.79,1608.19
ID01,ID01_Session04,0,156,1481936,5531,1009,569,1104.42,2880.35
ID01,ID01_Session04,0,172,1484264,2172,1102,576,93.26,790.70
ID01,ID01_Session04,1,6265,1488577,4141,1102,567,9.00,9.00
ID01,ID01_Session04,0,141,1494842,0,838,433,296.06,358.64
ID01,ID01_Session04,0,734,1501327,6344,461,313,395.64,630.83
ID01,ID01_Session04,0,93,1502202,141,711,312,10.82,11.67
ID01,ID01_Session04,1,58469,1503170,875,740,397,89.81,101.66
ID01,ID01_Session04,1,49171,1572467,10828,751,460,0.00,0.00
ID01,ID01_Session04,1,38922,1627482,5844,663,483,0.00,0.00
ID01,ID01_Session04,0,765,1666404,0,630,328,158.47,202.88
ID01,ID01_Session04,0,156,1667357,188,720,333,1.00,1.00
ID01,ID01_Session04,0,719,1668325,812,518,346,202.42,206.53
ID01,ID01_Session04,0,140,1669232,188,657,356,41.30,41.63
ID01,ID01_Session04,0,156,1670044,672,726,357,69.01,69.16
ID01,ID01_Session04,0,563,1671169,969,568,373,158.81,194.32
ID01,ID01_Session04,0,125,1671888,156,653,383,13.60,14.89
ID01,ID01_Session04,0,1407,1673325,1312,495,353,160.82,173.75
ID01,ID01_Session04,0,141,1674888,156,774,358,0.00,0.00
ID01,ID01_Session04,1,54094,1687544,12515,774,347,11.00,22.41
ID01,ID01_Session04,1,1828,1742669,1031,715,409,7.00,7.00
ID01,ID01_Session04,0,94,1744497,0,513,382,203.80,215.17
ID01,ID01_Session04,1,28828,1745075,484,604,430,102.88,106.95
ID01,ID01_Session04,1,18828,1773919,16,647,354,0.00,0.00
ID01,ID01_Session04,0,125,1792747,0,14,55,713.08,876.76
ID01,ID01_Session04,1,5781,1795872,3000,719,347,765.85,846.43
ID01,ID01_Session04,0,140,1803950,2297,350,449,396.56,407.17
ID01,ID01_Session04,1,2906,1816903,12813,461,395,123.44,1531.50
ID01,ID01_Session04,0,125,1819809,0,16,60,556.40,653.08
ID01,ID01_Session04,2,19156,1921418,101484,665,116,-1.00,-1.00
ID01,ID01_Session05,0,1266,0,2234,1475,26,1622.64,2232.47
ID01,ID01_Session05,0,2203,3594,2328,1468,20,23.02,854.56
ID01,ID01_Session05,0,328,35813,30016,1062,14,819.02,1501.27
ID01,ID01_Session05,0,140,36204,63,1060,9,0.00,0.00
ID01,ID01_Session05,0,141,38219,1875,1202,5,142.06,178.02
ID01,ID01_Session05,0,156,39938,1578,78,486,1222.59,1496.12
ID01,ID01_Session05,1,4797,40923,829,83,478,9.43,12.41
ID01,ID01_Session05,0,109,45720,0,477,709,456.72,601.79
ID01,ID01_Session05,1,2250,50688,4859,473,545,164.05,221.15
ID01,ID01_Session05,0,203,52938,0,116,598,360.91,397.24
ID01,ID01_Session05,1,12234,53595,454,129,577,22.47,24.84
ID01,ID01_Session05,0,156,65829,0,29,54,443.89,588.65
ID01,ID01_Session05,0,141,100110,34125,328,607,628.66,1179.37
ID01,ID01_Session05,0,125,120533,20282,592,475,295.16,395.63
ID01,ID01_Session05,1,9859,121564,906,603,471,11.70,35.83
ID01,ID01_Session05,0,110,131423,0,694,345,155.43,815.62
ID01,ID01_Session05,0,891,147017,15484,273,517,454.40,612.14
ID01,ID01_Session05,0,234,148267,359,430,530,12.08,16.00
ID01,ID01_Session05,0,1157,157626,9125,539,342,217.31,410.29
ID01,ID01_Session05,0,93,158908,125,754,441,4.00,4.00
ID01,ID01_Session05,1,1125,169439,10438,731,464,32.53,104.85
ID01,ID01_Session05,0,594,170564,0,583,421,154.12,182.63
ID01,ID01_Session05,0,94,171283,125,728,430,6.40,7.65
ID01,ID01_Session05,1,7734,177580,6203,635,402,97.12,472.39
ID01,ID01_Session05,0,110,185314,0,522,385,108.78,1157.49
ID01,ID01_Session05,0,0,185486,62,523,385,0.00,0.00
ID01,ID01_Session05,0,63,186111,531,542,397,22.47,24.32
ID01,ID01_Session05,1,18187,215674,29500,807,388,265.15,1229.97
ID01,ID01_Session05,1,30766,276627,42766,794,457,99.32,656.41
ID01,ID01_Session05,0,203,307393,0,606,595,235.00,897.51
ID01,ID01_Session05,0,125,308596,1000,638,605,35.44,52.05
ID01,ID01_Session05,1,10516,309440,719,634,601,5.66,7.41
ID01,ID01_Session05,1,31906,348050,28094,604,524,82.64,170.14
ID01,ID01_Session05,1,21344,414909,34953,547,514,10.05,10.12
ID01,ID01_Session05,0,157,436253,0,22,60,690.60,742.33
ID01,ID01_Session05,0,125,440613,4203,498,655,761.97,959.78
ID01,ID01_Session05,1,13375,474300,33562,588,513,168.12,264.43
ID01,ID01_Session05,0,188,487675,0,19,56,749.99,807.51
ID01,ID01_Session05,0,140,496301,8438,46,457,401.91,460.70
ID01,ID01_Session05,1,1781,498176,1735,227,459,182.01,216.88
ID01,ID01_Session05,1,5547,502222,2265,347,454,120.10,204.48
ID01,ID01_Session05,0,125,507769,0,1010,519,669.16,1004.90
ID01,ID01_Session05,0,109,508379,485,939,554,79.16,84.65
ID01,ID01_Session05,0,109,510004,1516,921,553,13.15,84.12
ID01,ID01_Session05,1,8766,515863,5750,807,495,127.91,263.35
ID01,ID01_Session05,0,156,524629,0,744,632,240.87,297.95
ID01,ID01_Session05,0,1141,527457,2672,326,366,495.46,571.61
ID01,ID01_Session05,0,156,529988,1390,191,372,219.08,236.75
ID01,ID01_Session05,0,110,531238,1094,572,545,418.44,483.84
ID01,ID01_Session05,0,125,560410,29062,22,65,733.96,942.08
ID01,ID01_Session05,0,93,567520,6985,66,428,365.66,460.65
ID01,ID01_Session05,1,9500,568676,1063,48,450,28.43,73.83
ID01,ID01_Session05,0,109,578176,0,253,703,341.60,1628.90
ID01,ID01_Session05,0,141,609848,31563,71,519,258.80,1215.07
ID01,ID01_Session05,1,8985,610973,984,87,489,34.00,38.61
ID01,ID01_Session05,0,172,630520,10562,84,348,139.06,232.14
ID01,ID01_Session05,1,14750,631676,984,79,358,11.18,15.00
ID01,ID01_Session05,0,110,646426,0,586,468,515.10,689.91
ID01,ID01_Session05,1,33000,646958,422,604,446,28.43,34.37
ID01,ID01_Session05,0,78,681349,1391,612,477,116.11,573.29
ID01,ID01_Session05,1,1797,681583,156,606,475,5.39,7.00
ID01,ID01_Session05,0,359,683380,0,365,364,264.92,467.16
ID01,ID01_Session05,0,110,683864,125,438,372,3.61,3.83
ID01,ID01_Session05,0,156,692177,8203,494,437,85.80,173.58
ID01,ID01_Session05,2,1578,736755,44422,486,332,-1.00,-1.00
ID01,ID01_Session05,1,19032,863240,9172,511,782,859.01,1525.07
ID01,ID01_Session05,0,109,882272,0,294,597,215.41,409.68
ID01,ID01_Session05,1,16734,903225,20844,270,593,24.33,553.35
ID01,ID01_Session05,1,45314,934647,14688,253,542,21.84,31.83
ID01,ID01_Session05,0,140,1090164,110203,491,582,247.13,1023.20
ID01,ID01_Session05,1,9361,1090617,313,495,577,6.40,7.83
ID01,ID01_Session05,1,1813,1108729,8751,546,514,63.29,81.44
ID01,ID01_Session05,0,140,1110542,0,15,62,695.59,889.13
ID01,ID01_Session05,0,187,1118668,7986,94,267,219.34,347.15
ID01,ID01_Session05,1,40459,1119527,672,111,244,28.60,31.18
ID01,ID01_Session05,0,141,1170112,10126,819,680,392.59,1133.94
ID01,ID01_Session05,0,125,1177519,7266,243,679,576.00,1117.66
ID01,ID01_Session05,0,203,1182411,4767,193,671,50.49,367.72
ID01,ID01_Session05,0,1281,1184005,1391,194,633,38.00,122.00
ID01,ID01_Session05,0,94,1185442,156,410,653,19.65,21.71
ID01,ID01_Session05,0,47,1186989,1453,398,636,20.81,27.83
ID01,ID01_Session05,0,109,1190912,3876,324,513,143.54,320.10
ID01,ID01_Session05,0,0,1191099,78,324,513,0.00,0.00
ID01,ID01_Session05,0,547,1204898,13721,620,518,294.04,589.76
ID01,ID01_Session05,0,125,1205617,172,724,541,10.30,12.83
ID01,ID01_Session05,0,141,1213305,7563,664,658,131.49,963.94
ID01,ID01_Session05,1,3157,1214071,625,651,599,60.42,82.55
ID01,ID01_Session05,0,4078,1217228,0,472,344,309.92,576.76
ID01,ID01_Session05,0,125,1226385,5079,718,454,108.58,354.07
ID01,ID01_Session05,0,2750,1240278,13768,359,494,361.22,376.40
ID01,ID01_Session05,0,141,1244856,1828,430,503,96.75,126.87
ID01,ID01_Session05,0,125,1245685,688,480,497,50.36,66.06
ID01,ID01_Session05,0,110,1246028,218,503,497,23.00,23.00
ID01,ID01_Session05,0,93,1246232,94,506,497,3.00,3.00
ID01,ID01_Session05,0,109,1246779,454,525,494,19.24,21.41
ID01,ID01_Session05,1,10454,1257249,10361,594,525,75.64,503.58
ID01,ID01_Session05,0,110,1267703,0,19,58,628.68,730.48
ID01,ID01_Session05,1,9594,1270407,2594,228,507,495.26,770.02
ID01,ID01_Session05,0,157,1318768,38767,292,538,71.11,1447.77
ID01,ID01_Session05,0,157,1325362,6437,24,62,546.26,1320.72
ID01,ID01_Session05,1,12141,1327863,2344,159,391,355.62,456.73
ID01,ID01_Session05,0,110,1341488,1484,758,717,182.89,208.14
ID01,ID01_Session05,0,140,1348989,7391,917,639,177.10,405.11
ID01,ID01_Session05,0,141,1350973,1844,341,733,583.62,871.46
ID01,ID01_Session05,0,140,1351786,672,230,746,111.76,113.99
ID01,ID01_Session05,1,3703,1352208,282,228,735,11.05,17.41
ID01,ID01_Session05,0,141,1355911,0,20,45,737.96,953.10
ID01,ID01_Session05,0,140,1359630,3578,760,591,919.63,1124.80
ID01,ID01_Session05,1,6453,1368865,9095,526,405,298.92,668.91
ID01,ID01_Session05,0,141,1375318,0,25,64,616.48,695.94
ID01,ID01_Session05,1,19001,1381006,5547,702,490,799.88,978.99
ID01,ID01_Session05,0,140,1404992,4985,227,708,469.24,1759.63
ID01,ID01_Session05,0,141,1412054,6922,164,651,84.96,160.58
ID01,ID01_Session05,0,125,1412758,563,67,650,97.01,98.48
ID01,ID01_Session05,1,4188,1413023,140,71,652,4.47,6.00
ID01,ID01_Session05,0,156,1417211,0,14,68,568.66,671.43
ID01,ID01_Session05,1,7391,1420852,3485,238,531,514.34,1056.70
ID01,ID01_Session05,0,109,1428243,0,445,704,269.01,1493.56
ID01,ID01_Session05,1,6985,1438915,10563,459,558,146.67,174.62
ID01,ID01_Session05,1,8813,1451197,5297,525,549,66.07,70.47
ID01,ID01_Session05,2,1000,1515841,55831,533,476,-1.00,-1.00
ID01,ID01_Session05,0,109,1674284,0,30,59,647.76,1094.81
ID01,ID01_Session05,1,15656,1681050,6657,476,309,511.29,560.12
ID01,ID01_Session05,0,125,1696706,0,577,557,276.22,868.21
ID01,ID01_Session05,1,1218,1758802,61971,722,549,145.22,335.53
ID01,ID01_Session05,1,11500,1762880,2860,721,537,8.06,19.83
ID01,ID01_Session05,0,156,1774380,0,25,69,841.06,995.46
ID01,ID01_Session06,0,47,1016,938,1232,386,363.03,414.21
ID01,ID01_Session06,1,9390,5704,4641,1191,479,101.64,162.20
ID01,ID01_Session06,0,125,15094,0,738,620,482.27,761.00
ID01,ID01_Session06,0,140,44798,29579,254,826,526.02,1856.73
ID01,ID01_Session06,0,109,55001,10063,302,825,48.01,308.77
ID01,ID01_Session06,0,109,63736,8626,347,829,45.18,1021.44
ID01,ID01_Session06,0,78,74048,10203,373,830,26.02,99.55
ID01,ID01_Session06,0,125,91048,16922,431,831,58.01,179.84
ID01,ID01_Session06,0,110,105423,14250,459,827,28.28,38.06
ID01,ID01_Session06,0,109,151221,45688,500,821,41.44,87.06
ID01,ID01_Session06,0,78,172971,21641,546,825,46.17,463.28
ID01,ID01_Session06,0,109,181549,8500,579,831,33.54,61.17
ID01,ID01_Session06,0,125,189486,7828,620,830,41.01,43.41
ID01,ID01_Session06,0,47,194299,4688,665,827,45.10,65.16
ID01,ID01_Session06,0,94,204455,10109,703,825,38.05,230.67
ID01,ID01_Session06,0,141,208752,4203,72,646,655.90,693.66
ID01,ID01_Session06,1,12688,209205,312,85,648,13.15,18.41
ID01,ID01_Session06,1,35953,231893,10000,79,650,9.43,19.00
ID01,ID01_Session06,0,141,267846,0,15,56,597.44,996.96
ID01,ID01_Session06,0,141,270674,2687,75,557,504.58,796.17
ID01,ID01_Session06,1,8797,273096,2281,114,549,39.81,54.41
ID01,ID01_Session06,1,23157,293237,11344,133,438,112.61,1943.97
ID01,ID01_Session06,0,93,316394,0,1005,667,911.68,1407.16
ID01,ID01_Session06,0,47,318987,2500,1098,642,96.30,2032.30
ID01,ID01_Session06,1,9688,319706,672,1053,580,76.61,84.86
ID01,ID01_Session06,0,125,329394,0,551,747,501.86,994.06
ID01,ID01_Session06,1,50641,351253,21734,766,647,237.12,943.64
ID01,ID01_Session06,1,21437,440457,38563,726,703,68.82,175.96
ID01,ID01_Session06,1,23344,498551,36657,724,665,10.20,24.00
ID01,ID01_Session06,1,52079,523379,1484,726,658,3.16,4.00
ID01,ID01_Session06,0,172,575458,0,287,793,459.29,2004.88
ID01,ID01_Session06,0,156,631146,55516,385,676,152.62,1168.26
ID01,ID01_Session06,1,24734,672646,41344,230,611,168.08,802.37
ID01,ID01_Session06,0,172,697380,0,264,581,44.05,89.26
ID01,ID01_Session06,0,125,723287,25735,299,696,120.21,510.49
ID01,ID01_Session06,1,38016,723880,468,302,696,1.00,1.00
ID01,ID01_Session06,0,141,813553,51657,369,702,62.59,389.95
ID01,ID01_Session06,1,7907,813990,296,369,703,1.00,1.00
ID01,ID01_Session06,1,35031,846444,24547,593,867,277.62,765.55
ID01,ID01_Session06,2,344,881475,0,605,866,-1.00,-1.00
ID01,ID01_Session06,0,125,1109352,107454,684,754,167.72,200.07
ID01,ID01_Session06,1,10625,1111274,1797,137,679,552.12,2106.25
ID01,ID01_Session06,1,37579,1141211,19312,139,669,1.00,1.00
ID01,ID01_Session06,0,140,1178790,0,714,616,576.26,3387.11
ID01,ID01_Session06,1,45125,1196774,17844,666,699,68.59,1207.94
ID01,ID01_Session06,1,40484,1255900,14001,675,699,8.25,160.30
ID01,ID01_Session06,0,141,1296384,0,19,55,1038.98,6927.17
ID01,ID01_Session06,0,125,1299447,2922,1178,494,1239.36,2672.06
ID01,ID01_Session06,1,2047,1299853,281,1179,479,15.03,19.66
ID01,ID01_Session06,1,39094,1307837,5937,1146,458,40.25,63.41
ID01,ID01_Session06,0,110,1346931,0,304,685,229.43,1554.15
ID01,ID01_Session06,1,2563,1367244,20203,337,560,129.28,720.03
ID01,ID01_Session06,1,50829,1371072,1265,316,531,37.01,48.14
ID01,ID01_Session06,1,50407,1431494,9593,727,351,403.45,821.06
ID01,ID01_Session06,0,125,1495370,13469,569,732,402.49,517.34
ID01,ID01_Session06,0,1109,1499292,3797,361,725,208.12,228.10
ID01,ID01_Session06,0,125,1501057,656,600,731,6.32,8.00
ID01,ID01_Session06,0,609,1504120,2938,466,733,134.01,145.55
ID01,ID01_Session06,0,62,1504964,235,667,740,97.33,97.83
ID01,ID01_Session06,0,438,1505854,828,551,736,116.07,124.67
ID01,ID01_Session06,0,94,1506495,203,716,751,43.97,45.48
ID01,ID01_Session06,0,485,1508104,1515,709,734,18.38,45.41
ID01,ID01_Session06,0,62,1509011,422,726,740,37.00,37.83
ID01,ID01_Session06,1,31547,1510354,1281,666,688,79.40,97.92
ID01,ID01_Session06,1,1453,1566011,24110,373,527,331.31,1817.00
ID01,ID01_Session06,0,94,1567464,0,25,64,538.54,626.16
ID01,ID01_Session06,0,109,1573152,5594,337,699,707.51,1829.29
ID01,ID01_Session06,0,875,1577136,3875,396,346,357.90,742.13
ID01,ID01_Session06,0,140,1578308,297,655,363,13.04,15.48
ID01,ID01_Session06,1,6797,1595105,16657,598,700,341.79,1485.07
ID01,ID01_Session06,0,63,1646605,44703,780,746,187.72,194.42
ID01,ID01_Session06,1,11531,1669527,22859,764,741,17.46,101.18
ID01,ID01_Session06,0,1032,1681058,0,395,725,95.27,182.26
ID01,ID01_Session06,0,110,1682480,390,701,730,14.21,17.12
ID01,ID01_Session06,0,938,1683996,1406,345,742,356.20,374.63
ID01,ID01_Session06,0,93,1685137,203,615,757,17.09,17.95
ID01,ID01_Session06,0,500,1685949,719,556,732,64.08,71.73
ID01,ID01_Session06,0,62,1686637,188,690,755,21.21,23.61
ID01,ID01_Session06,1,1375,1687402,703,703,722,35.47,50.67
ID01,ID01_Session06,0,625,1688777,0,403,648,308.99,331.88
ID01,ID01_Session06,0,78,1689637,235,663,655,46.39,46.87
ID01,ID01_Session06,0,485,1692699,2984,565,632,100.66,292.21
ID01,ID01_Session06,0,94,1693340,156,637,651,19.00,19.00
ID01,ID01_Session06,1,28141,1693762,328,630,634,18.38,20.13
ID01,ID01_Session06,1,21547,1734059,12156,610,396,236.85,832.54
ID01,ID01_Session06,0,109,1755606,0,16,58,671.84,1384.53
ID01,ID01_Session06,0,172,1760825,5110,43,501,443.82,1022.65
ID01,ID01_Session06,1,18828,1763075,2078,81,440,71.87,79.63
ID01,ID01_Session06,1,14641,1782606,703,163,429,1.00,1.00
ID01,ID01_Session07,0,109,6797,6688,1164,454,461.73,508.78
ID01,ID01_Session07,1,14141,14359,7453,1163,450,5.10,46.65
ID01,ID01_Session07,0,156,28500,0,622,660,580.33,1120.60
ID01,ID01_Session07,1,1844,31562,2906,548,330,338.20,861.30
ID01,ID01_Session07,0,109,33406,0,491,124,213.74,255.17
ID01,ID01_Session07,0,94,55875,22360,282,453,389.77,973.06
ID01,ID01_Session07,1,27297,58797,2828,415,437,133.96,196.92
ID01,ID01_Session07,0,125,86094,0,77,697,426.43,445.74
ID01,ID01_Session07,1,9453,89344,3125,137,684,61.39,89.49
ID01,ID01_Session07,0,109,98797,0,26,60,632.99,913.36
ID01,ID01_Session07,1,625,103172,4266,665,599,835.97,971.75
ID01,ID01_Session07,0,62,103797,0,741,660,97.45,121.35
ID01,ID01_Session07,1,12687,117922,14063,667,611,88.75,154.27
ID01,ID01_Session07,0,141,130609,0,19,60,872.08,973.99
ID01,ID01_Session07,0,109,137219,6469,335,545,578.86,627.61
ID01,ID01_Session07,1,23860,143265,5937,175,453,184.56,1015.24
ID01,ID01_Session07,2,515,221172,54047,1167,562,-1.00,-1.00
ID01,ID01_Session07,1,8937,276000,5485,717,539,843.15,1055.66
ID01,ID01_Session07,0,141,284937,0,823,677,172.57,254.98
ID01,ID01_Session07,1,2687,288578,3500,729,573,140.19,184.55
ID01,ID01_Session07,0,94,291265,0,18,57,867.10,1040.72
ID01,ID01_Session07,1,48469,294937,3578,570,386,642.61,825.67
ID01,ID01_Session07,0,78,343406,0,1183,662,647.82,1134.55
ID01,ID01_Session07,1,3344,343781,297,1182,655,7.00,7.00
ID01,ID01_Session07,0,78,347953,828,1022,914,330.95,360.53
ID01,ID01_Session07,1,2796,352219,4188,1095,829,112.04,192.39
ID01,ID01_Session07,0,110,355015,0,714,568,421.90,484.85
ID01,ID01_Session07,1,16125,391000,35875,694,725,158.27,1339.69
ID01,ID01_Session07,1,22953,407500,375,698,713,0.00,0.00
ID01,ID01_Session07,0,109,430453,0,713,826,113.99,328.73
ID01,ID01_Session07,1,35719,431406,844,845,778,140.46,166.37
ID01,ID01_Session07,1,16844,467125,0,920,801,0.00,0.00
ID01,ID01_Session07,0,125,483969,0,21,61,1164.28,1297.21
ID01,ID01_Session07,0,109,499047,14953,65,451,392.47,2241.36
ID01,ID01_Session07,1,10984,499719,563,67,448,3.61,4.41
ID01,ID01_Session07,0,141,510703,0,778,687,740.62,1270.81
ID01,ID01_Session07,2,4391,536640,25796,722,564,-1.00,-1.00
ID01,ID01_Session07,1,4891,589453,3000,141,628,151.61,189.60
ID01,ID01_Session07,0,140,594344,0,19,63,590.26,736.54
